GEOID,LAND_AREA,Tot_Population_ACS_17_21,pct_Males_ACS_17_21,Median_Age_ACS_17_21,pct_Pop_5_17_ACS_17_21,pct_Pop_18_24_ACS_17_21,pct_Pop_25_44_ACS_17_21,pct_Pop_45_64_ACS_17_21,pct_Pop_65plus_ACS_17_21,pct_Hispanic_ACS_17_21,pct_NH_White_alone_ACS_17_21,pct_NH_Blk_alone_ACS_17_21,pct_NH_AIAN_alone_ACS_17_21,pct_NH_Asian_alone_ACS_17_21,pct_NH_NHOPI_alone_ACS_17_21,pct_NH_SOR_alone_ACS_17_21,pct_NH_Multi_Races_ACS_17_21,pct_Othr_Lang_ACS_17_21,pct_Not_HS_Grad_ACS_17_21,pct_College_ACS_17_21,pct_Prs_Blw_Pov_Lev_ACS_17_21,pct_Rel_Family_HHD_ACS_17_21,pct_MrdCple_HHD_ACS_17_21,pct_Not_MrdCple_HHD_ACS_17_21,pct_HHD_PPL_Und_18_ACS_17_21,avg_Tot_Prns_in_HHD_ACS_17_21,pct_Rel_Under_6_ACS_17_21,pct_PUB_ASST_INC_ACS_17_21,Med_HHD_Inc_BG_ACS_17_21,Aggregate_HH_INC_ACS_17_21,avg_Agg_HH_INC_ACS_17_21,Tot_Housing_Units_ACS_17_21,Tot_Occp_Units_ACS_17_21,pct_Tot_Occp_Units_ACS_17_21,Occp_U_NO_PH_SRVC_ACS_17_21,pct_Occp_U_NO_PH_SRVC_ACS_17_21,phone_response_rate_cen_2020,pct_URBAN_POP_CEN_2020,pct_RURAL_POP_CEN_2020
5.3033E+11,0.158,1675,42.69,35.1,22.81,14.39,22.27,33.49,6.51,6.45,76.12,2.63,2.03,10.27,0,0,2.51,35.29,6.52,35.47,19.52,54,34.22,65.78,33.66,2.33,15.84,1.68,57974,56207300,78832,754,713,0.945623342,0,0,0.9,100,0
5.3033E+11,0.207,1881,40.14,42.1,11.96,4.73,31.47,18.82,26.16,20.84,49.07,0,0,18.98,0,1.49,9.62,32.19,18.57,45.06,1.55,57.48,50.79,49.21,23.88,2.47,29.91,1.57,102396,99789900,130958,762,762,1,0,0,1,100,0
5.3033E+11,0.2,1534,58.87,37.8,8.15,7.82,25.16,23.73,22.29,0,51.11,14.34,0,18.06,0,0,16.49,34.78,3.85,49.63,5.61,60.86,31.6,68.4,27.96,1.99,38.68,0,,82031700,106673,769,769,1,0,0,2.7,100,0
5.3033E+11,0.235,1031,49.18,31.1,18.62,5.82,34.14,24.44,4.75,16.97,64.99,1.94,0,12.42,0,0,3.69,32.82,0,46.4,18.82,79.38,55.69,44.31,33.85,3.13,33.33,0,145040,54060700,166341,325,325,1,0,0,1.3,100,0
5.3033E+11,0.25,2215,39.14,35.7,10.16,2.98,38.51,24.29,14.04,12.6,35.85,0,0,44.51,0,0,7.04,57.75,3.29,54.23,1.23,73.35,59.43,40.57,51.5,3.12,44.9,3.44,,105674800,158196,720,668,0.927777778,0,0,0.7,100,0
5.3033E+11,0.159,1038,38.54,33.8,15.99,13.87,25.72,28.61,7.8,20.52,54.43,0,0,19.94,0,1.83,3.28,34.35,6.36,53.33,4.91,69.59,40.46,59.54,45.36,2.64,28.52,0,69565,33724800,86920,388,388,1,0,0,1,100,0
5.3033E+11,0.167,787,45.74,37.3,32.53,6.35,25.41,24.52,6.61,14.74,47.27,21.6,0,6.35,0,0,10.04,31.56,0.67,43.82,2.16,88.02,79.26,20.74,72.35,3.63,14.14,0,129519,29894700,137764,236,217,0.919491525,0,0,1.6,100,0
5.3033E+11,0.189,739,44.11,48.4,11.91,4.33,22.87,33.96,21.92,13.4,66.58,3.52,0,9.74,0,0.41,6.36,32.48,7.22,43.3,7,76.79,59.07,40.93,33.33,2.85,18.68,2.53,111050,29483900,124405,243,237,0.975308642,9,0.037037037,0.7,100,0
5.3033E+11,0.314,1571,58.94,41,13.3,4.26,39.91,23.55,12.67,1.65,59.39,16.36,0,12.35,0,3.12,7.13,25.68,3.76,48.41,0.89,74.8,59.22,40.78,29.51,3.18,16.16,1.43,141216,74087900,151819,507,488,0.962524655,0,0,0.7,100,0
5.3033E+11,0.095,660,55,36.8,5.3,13.18,27.58,27.58,16.97,0,50.15,2.27,0,47.27,0,0,0.3,38.8,4.62,52.73,1.82,81.2,81.2,18.8,18.38,2.82,19.47,0,124722,35380600,151199,234,234,1,0,0,1.2,100,0
5.3033E+11,0.196,1349,59.15,44,12.23,5.49,27.28,38.4,10.67,6,48.11,13.19,0,23.42,0,0,9.27,30.58,1.55,53.98,7.61,52.4,45.29,54.71,22.98,2.2,18.61,0,87179,69007300,114062,605,605,1,21,0.034710744,1,100,0
5.3033E+11,0.186,1644,45.19,39.9,20.13,5.9,29.44,27.8,12.04,16.3,47.45,20.19,0,8.82,1.22,0,6.02,41.54,10.27,44.78,13.93,57.3,32.74,67.26,34.03,2.6,19.89,6.74,69256,57522400,92331,659,623,0.945371775,0,0,0.9,100,0
5.3033E+11,0.279,1147,51.96,38.5,12.03,9.94,32.96,29.12,13.6,11.33,68.88,5.75,0,6.89,0,1.22,5.93,17.59,2.19,47.12,5.14,71.79,65.03,34.97,27.27,2.57,8.77,0,118594,57199200,133331,429,429,1,0,0,1.1,100,0
5.3033E+11,0.229,1747,51.35,47.5,16.94,9.79,18.95,31.31,22.1,10.07,64,7.33,0,10.59,0,0,8.01,28.71,5.38,43.28,15.05,63.91,53.72,46.28,23.42,2.41,9.27,3.31,94630,84413900,116273,726,726,1,0,0,1.2,100,0
5.3033E+11,0.301,1268,46.69,41.4,16.09,4.97,23.97,28.79,17.9,7.49,72.32,2.76,0,4.89,0,6.31,6.23,8.17,2.46,65.29,1.74,77.78,69.75,30.25,41.36,2.61,29.89,2.47,131250,67810000,139527,493,486,0.985801217,0,0,0.5,100,0
5.3033E+11,0.743,1517,47.07,55.5,13.51,5.14,12,33.22,32.76,0.73,82.86,0.46,0,11.21,0,0,4.75,12.96,2.87,75.99,3.36,79.89,71.08,28.92,25.57,2.57,13.02,4.41,197750,132860700,234322,588,567,0.964285714,0,0,0.6,100,0
5.3033E+11,0.221,1283,55.81,43.3,14.42,2.26,33.05,18.08,26.27,2.26,77.55,7.72,0,11.69,0,0,0.78,17.15,1.91,78.35,3.3,57.12,50,50,27.74,2.21,31.31,0,122754,62534400,114114,576,548,0.951388889,0,0,1.2,100,0
5.3033E+11,0.232,1234,49.68,35.1,11.02,5.75,46.68,17.67,12.64,4.13,55.67,14.26,0,20.34,0,1.86,3.73,26.88,3.16,56.11,10.73,47.98,39.27,60.73,27.33,2.47,23.63,5.06,81711,51054600,103349,524,494,0.942748092,0,0,1.3,100,0
5.3033E+11,1.301,980,57.86,49.6,21.02,1.43,15.2,29.18,28.98,0,87.24,0,0,9.9,0,1.94,0.92,14.27,0.56,65.65,2.36,90.09,83.67,16.33,43.73,2.78,14.89,0,143250,80273400,234033,400,343,0.8575,6,0.015,0.7,86.63,13.37
5.3033E+11,0.203,1212,49.17,39.7,9.9,2.72,41.5,21.62,18.07,7.43,51.65,4.46,6.68,25.91,0,0,3.88,19.53,6.81,37.8,11.14,82.22,48.97,51.03,33.76,2.99,18.5,2.84,115536,49702100,128098,440,388,0.881818182,0,0,0.5,100,0
5.3033E+11,0.24,1046,59.46,55,8.13,4.3,25.53,20.94,38.62,1.05,55.74,1.34,0,32.98,0,2.49,6.41,34.9,5.73,45.84,0,71.33,39.52,60.48,18.8,2.5,16.22,5.78,135573,60560400,145929,432,415,0.960648148,19,0.043981481,1.3,100,0
5.3033E+11,0.193,1660,49.28,36,15.66,2.11,40.6,20.3,18.61,1.87,59.94,22.53,0,8.86,0,0,6.81,24.71,9.92,49.77,23.67,52.08,52.08,47.92,21.73,2.47,14.86,1.04,81897,61785200,91942,713,672,0.942496494,17,0.023842917,1.5,100,0
5.3033E+11,0.194,1101,61.31,47.6,11.26,2.54,26.7,32.06,20.89,3.09,86.19,0,0,6.09,0,0,4.63,14.09,16.99,38.77,3.02,62.61,52.88,47.12,27.65,2.37,25.44,0,78906,48913200,108215,452,452,1,0,0,1.6,100,0
5.3033E+11,0.185,979,48.83,46.3,4.19,6.74,25.64,33.61,19.41,13.79,59.14,3.27,0,20.94,1.84,0,1.02,18.24,8.05,51.95,9.19,83.06,74.73,25.27,30.38,2.56,30.1,5.91,147188,50142300,134791,372,372,1,0,0,1.1,100,0
5.3033E+11,0.253,1596,50.44,38.6,9.21,5.45,36.78,23.18,18.55,4.07,84.65,0.19,0,7.64,0,0,3.45,6.99,0.88,61.13,2.13,71.56,59.46,40.54,26.17,2.41,17.76,0,112431,79751200,120652,671,661,0.98509687,0,0,0.8,100,0
5.3033E+11,0.21,1515,47.85,37.2,11.95,5.94,34.46,23.04,16.44,5.54,60.86,0,0,27.66,0,0,5.94,27.17,2.95,66.52,6.93,70.42,59.53,40.47,24.32,2.75,21.13,1.09,150417,80132500,145431,571,551,0.96497373,0,0,1.1,100,0
5.3033E+11,0.549,1245,46.43,42.7,9.96,5.62,33.98,22.73,23.86,8.27,58.96,16.22,0.48,11.41,0.56,0,4.1,32.92,7.58,40.98,18.68,43.76,15.75,84.25,25.38,2.13,24,0,73580,42356000,92683,457,457,1,8,0.01750547,1.6,100,0
5.3033E+11,0.232,1691,52.63,35,8.16,13.42,32.64,28.15,14.9,14.02,51.33,19.46,0,13.84,0,0,1.36,36.05,4.92,65.47,3.67,54.4,38.99,61.01,17.36,2.19,10.71,2.46,106300,116924000,151456,809,772,0.954264524,0,0,0.5,100,0
5.3033E+11,0.24,1426,52.03,37.2,11.5,12.13,30.15,26.58,14.45,4.98,70.06,1.47,0,14.94,0,2.31,6.24,39.42,8.77,59.31,14.59,69.43,52.2,47.8,29.56,2.41,18.25,0.84,100938,74453500,125766,607,592,0.975288303,0,0,1.1,100,0
5.3033E+11,0.218,1090,47.71,55.2,7.34,16.15,11.19,34.95,29.54,3.03,69.36,2.2,0,19.82,0.18,0,5.41,26.55,2.55,46.18,6.67,61.62,51.45,48.55,16.39,2.12,3.37,4.56,74573,45243300,93866,549,482,0.877959927,0,0,0.7,100,0
5.3033E+11,0.366,993,46.02,41.8,22.66,2.11,20.64,30.72,16.41,8.96,77.04,0,0,5.14,1.11,0,7.75,5.44,0,70.73,2.32,61.89,60.1,39.9,39.13,2.52,22.31,0,170347,65118600,166544,391,391,1,89,0.227621483,0,100,0
5.3033E+11,0.467,1786,42.39,48.1,15.12,6.66,19.2,33.31,21.33,0.84,82.36,0,2.63,6.38,0,0,7.78,8.84,0,65.13,5,80.16,72.71,27.29,27.29,2.73,12.57,5.12,157813,122684600,190209,672,645,0.959821429,0,0,0.3,100,0
5.3033E+11,0.379,1318,50,45.9,16.46,5.46,20.56,34.67,17.07,0.83,83.38,0,1.29,7.97,0.68,0,5.84,9.66,0,65.79,3.9,84.2,69.2,30.8,36,2.62,13.06,0,139214,86375300,172751,500,500,1,0,0,0.7,100,0
5.3033E+11,0.357,1495,44.95,33,18.33,1.2,34.58,25.28,12.04,8.03,68.96,0.74,0,9.16,0,1.07,12.04,9.51,1.21,70.7,0.68,87.47,78.71,21.29,50.31,3.12,28.88,0,193688,94999000,198328,508,479,0.942913386,0,0,0.5,100,0
5.3033E+11,0.355,1618,53.4,34,27.87,4.76,21.57,32.32,10.88,11.8,85.91,0,0,0.62,0,0,1.67,4.19,0.57,78.91,6.18,70.54,64.94,35.06,46.47,3.36,24.71,0,176667,104503900,216813,482,482,1,0,0,0.2,100,0
5.3033E+11,0.325,769,56.31,48.3,10.66,3.51,26.01,29.91,24.84,0,94.93,1.04,0,2.86,0,0,1.17,1.51,0,67.95,3.77,59.22,57.26,42.74,20.67,2.08,17.92,0,145556,46907300,131026,358,358,1,0,0,0.2,100,0
5.3033E+11,0.297,1148,53.4,45.5,16.2,3.66,26.13,31.79,18.9,2,76.83,2.96,0,12.28,4.27,0,1.66,16.22,4.88,54.54,1.58,76.74,76.74,23.26,29.2,2.94,14.48,2.07,156838,62619200,161807,396,387,0.977272727,0,0,0.4,100,0
5.3033E+11,0.352,1429,48.08,39.3,16.86,5.11,30.02,24.77,14.63,7.07,59.9,5.04,0,11.9,0,0,16.1,35.15,2.52,55.44,9.01,78.41,57.01,42.99,35.23,2.71,30.43,6.82,103603,70522700,133566,577,528,0.91507799,0,0,0.7,100,0
5.3033E+11,0.292,1257,55.61,37.9,9.63,2.94,41.69,18.7,22.75,4.77,79.4,1.11,0,11.06,0,0,3.66,14.71,0,55.6,10.24,50.55,38.07,61.93,16.9,1.94,13.75,1.74,73750,74196500,117214,718,633,0.881615599,0,0,0.2,100,0
5.3033E+11,0.26,1341,48.84,46.2,21.25,1.72,22.97,34,16.48,0.97,71.59,0,0,16.63,0,0,10.81,20.26,1.22,61.93,17.52,77.62,71.98,28.02,45.77,2.69,13.25,1.21,135990,81461800,164238,518,496,0.957528958,0,0,1,100,0
5.3033E+11,0.203,1015,54.58,39,9.85,1.58,32.41,22.56,23.25,3.45,72.22,1.87,0.79,12.91,0,0,8.77,20.77,3.27,69.77,3.55,81.32,72.37,27.63,30.26,2.67,18.77,0,171875,67918900,178734,380,380,1,0,0,0,100,0
5.3033E+11,0.322,1850,56.86,37.5,6.7,7.08,38.92,22.27,21.35,5.62,57.35,16.43,0,14.05,0,0,6.54,29.12,3.14,42.17,6.76,44.16,29.97,70.03,20.66,2.92,12.86,1.89,86167,119905300,189125,676,634,0.937869822,0,0,1.2,100,0
5.3033E+11,0.271,1548,44.96,35.6,12.6,5.3,40.7,20.22,7.69,0,63.57,0,1.03,27.84,0,4.52,3.04,35.1,3.67,70.24,3.62,95.39,73.96,26.04,49.54,3.54,37.92,0,218235,90750800,209103,434,434,1,0,0,0.4,100,0
5.3033E+11,0.4,1204,46.1,45.2,14.2,3.49,28.41,31.06,19.68,0,59.72,0,0,35.05,0,0,5.23,32.5,1.68,70.83,0.76,95.87,85.01,14.99,38.5,3.08,9.43,0,164438,76050800,196514,435,387,0.889655172,0,0,0.4,100,0
5.3033E+11,0.472,2014,43.84,38.8,13.9,5.66,36.49,24.68,14.3,5.21,70.16,0,0.05,22.99,0,0,1.59,17.87,3.29,59.67,8.39,47.66,41.24,58.76,23.72,2.16,24.66,1.31,76615,93901400,102178,919,919,1,45,0.048966268,0.8,100,0
5.3033E+11,0.301,1221,57,33.7,10.4,4.5,35.3,34.89,3.69,12.29,64.21,6.14,0,11.63,0.16,0,5.57,36.25,2,62.97,0.16,67.54,59.72,40.28,36.47,2.44,34.72,0,,102774300,205961,499,499,1,0,0,1,100,0
5.3033E+11,0.404,1783,58.27,41.9,15.03,5.16,32.98,20.98,23.56,19.29,47.84,8.3,0,21.42,0.9,0,2.24,47.47,9.41,39.8,8.24,26.08,26.08,73.92,15.15,1.71,13.97,0,57140,83299700,79865,1096,1043,0.951642336,47,0.042883212,1.4,100,0
5.3033E+11,0.575,1156,51.21,40.9,21.19,6.23,22.66,23.7,20.5,0,73.88,0,0,19.98,0,0,6.14,24.4,1.81,53.82,12.8,77.35,73.77,26.23,43.05,2.59,28.12,0,98125,60824300,136377,446,446,1,0,0,1.4,100,0
5.3033E+11,0.605,1698,56.36,26.6,25.38,14.66,51.83,4.36,2.59,36.75,45.41,1.06,0,8.66,0,0,8.13,50.95,1.3,36.47,5.36,67.44,48.26,51.74,35.03,2.47,4.31,0,88750,61609200,89548,720,688,0.955555556,0,0,0.2,100,0
5.3033E+11,0.353,1757,51.62,43.4,9.73,11.1,28.91,25.95,16.68,8.99,70.63,1.94,0,15.31,0,0,3.13,27.11,10.1,58.23,1.65,77.08,61.46,38.54,34.67,2.61,20.27,9.08,118611,107253400,159603,672,672,1,0,0,0.7,100,0
5.3033E+11,0.356,1579,50.22,38.4,19.44,10.51,23.75,40.09,1.46,0.7,61.68,0,0,30.59,0,2.22,4.81,35.84,16.29,57.13,1.77,85.29,80.32,19.68,39.36,3.14,19.35,0,207321,118271200,235132,503,503,1,0,0,0.8,100,0
5.3033E+11,0.265,2077,50.12,40.8,21.38,0,25.61,34.09,12.18,0.87,86.52,2.7,0,7.37,0.43,0.72,1.4,19.93,1.94,52.71,6.8,56.19,48.55,51.45,37.14,2.19,22.61,2.48,116581,105268400,113314,949,929,0.978925184,0,0,1.1,100,0
5.3033E+11,0.291,1275,51.53,38.2,15.45,7.53,35.69,29.25,10.98,6.59,72.86,0,0,16.16,0,0,4.39,18.4,4.24,54.86,8.16,55.41,44.43,55.57,26.07,2.09,8.58,4.43,87264,61810400,101329,727,610,0.839064649,0,0,0.6,100,0
5.3033E+11,0.346,778,47.43,36.3,1.93,4.88,53.98,11.18,23.91,4.88,70.95,6.68,0,11.44,0,0,6.04,19.3,4.18,63.49,0.9,45.47,45.47,54.53,7.11,1.68,15.64,5.6,88106,43856900,94519,545,464,0.851376147,0,0,1.8,100,0
5.3033E+11,0.362,1612,54.78,40.3,24.26,4.28,25.31,28.85,12.1,0,77.85,0.87,0,17.56,0,1.49,2.23,25.26,0,58.9,1.92,71.55,62.63,37.37,48.15,2.71,24.24,0,151118,104769400,176379,629,594,0.944356121,12,0.019077901,0.2,100,0
5.3033E+11,0.324,1146,52.09,36.8,9.86,7.77,30.37,20.33,19.72,11.95,64.66,8.55,0.61,11.61,0,0,2.62,27.06,0,64.19,2.18,76.79,63.08,36.92,28.9,2.42,27.2,0,105333,50504900,106550,474,474,1,0,0,0.7,100,0
5.3033E+11,0.11,1077,54.69,30,1.21,19.31,46.24,15.51,6.96,15.88,56.92,1.49,0,18.85,0,0,6.87,29.66,2.84,77.84,6.16,31.46,31.46,68.54,11.88,1.65,37.76,0,113770,68666400,110219,994,623,0.626760563,0,0,0.2,100,0
5.3033E+11,0.302,1408,50.78,39.8,32.6,5.68,17.97,28.41,12.43,4.4,74.86,0,0,12.22,0,0,8.52,10.83,0,52.05,1.42,89.71,76.32,23.68,59.09,3.32,10.67,0,141250,62927100,150543,418,418,1,0,0,0.5,100,0
5.3033E+11,0.461,1586,45.96,34.9,18.28,15.32,25.79,27.3,13.3,40.35,46.28,0.57,0,11.73,0,0,1.07,51.2,23.84,47.39,5.26,56.24,53.24,46.76,22.3,2.39,0,3,58516,49172100,81817,634,601,0.947949527,0,0,0.6,100,0
5.3033E+11,0.544,1343,43.78,48.1,4.02,5.73,26.66,29.64,29.34,9.53,65.9,3.13,0,18.91,0,0,2.53,13.04,16,30.26,18.09,39.09,32.99,67.01,9.74,1.74,11.96,1.95,45924,47895900,62202,836,770,0.921052632,17,0.020334928,1.9,100,0
5.3033E+11,0.22,1398,57.87,31.5,21.24,10.94,44.06,13.73,5.58,10.87,73.39,6.08,0,5.58,0,0,4.08,35.25,4.4,47.63,8.78,67.03,45.34,54.66,22.4,2.49,10.96,1.79,81136,51263500,91870,606,558,0.920792079,0,0,0.6,100,0
5.3033E+11,0.266,2235,51.72,40.1,17.72,5.19,26.35,27.29,14.41,4.47,77.32,1.7,0.76,10.65,0,0,5.1,20.76,3.88,48.85,3.9,82.95,77.75,22.25,40.46,3.05,28.4,6.79,131250,107900300,155925,692,692,1,0,0,1.5,100,0
5.3033E+11,0.196,1455,51.82,38.9,28.45,3.23,15.81,31.82,15.95,7.84,59.52,0,0,3.57,0,0,29.07,11.54,0.65,71.68,0.41,77.02,74.19,25.81,47.78,2.92,10.99,0,122340,77833100,156922,496,496,1,0,0,0.4,100,0
5.3033E+11,0.795,1215,47.57,36.9,14.98,2.8,35.31,27,7.41,0,56.87,0,0,35.47,0,0,7.65,37.63,1.42,69.42,5.1,72.65,68.39,31.61,45.96,2.72,28.4,1.79,143929,106776700,239410,484,446,0.921487603,0,0,0.5,100,0
5.3033E+11,0.134,1802,52.94,31.6,27.69,6.71,32.57,15.98,7.99,15.48,47.72,0,0,33.57,0,0,3.22,64.61,15.51,47.11,11.45,89.94,70.41,29.59,60.55,3.52,25.44,3.16,110506,77545700,152950,507,507,1,0,0,0.4,100,0
5.3033E+11,0.188,994,55.53,40.8,4.63,15.9,31.79,30.99,15.9,1.81,67.2,5.03,0,20.52,0,0,5.43,22.31,4.09,27.62,8.15,55.75,45.5,54.5,13,2.49,4.93,2.75,108158,44463300,111158,400,400,1,0,0,1.3,100,0
5.3033E+11,0.203,1588,62.03,37.9,14.74,5.79,31.74,30.29,9.89,6.74,61.71,1.76,0.38,19.58,0,0,9.82,29.29,3.68,65.94,3.44,75.37,58.89,41.11,38.89,2.85,16.22,0,154583,90491200,167576,594,540,0.909090909,0,0,0.4,100,0
5.3033E+11,0.281,1777,42.37,39,10.24,0,41.14,20.71,14.52,1.41,56.44,0,0,25.66,0,0,16.49,24.63,1.03,61.97,4.78,52.96,43.32,56.68,26.22,2.28,36.41,4.88,92121,88415400,113644,822,778,0.946472019,0,0,0.5,100,0
5.3033E+11,0.275,1432,49.23,42.3,13.76,8.03,30.17,28.07,17.32,3.56,63.9,0,3.84,11.1,0,0,17.6,24.18,0.55,44.82,2.23,81.22,57.35,42.65,33.47,2.89,6.03,0,100000,50183500,102415,531,490,0.922787194,38,0.071563089,0.2,100,0
5.3033E+11,0.218,1605,57.01,32.6,17.32,4.17,37.45,21.87,5.67,24.55,39.63,0,0,31.28,0,4.11,0.44,49.42,5.08,64.33,0,73.08,72.55,27.45,49.65,2.81,39.71,1.92,119063,78639200,137481,572,572,1,0,0,1.5,100,0
5.3033E+11,0.262,978,50.92,50,7.57,6.65,21.47,36.81,26.18,7.57,73.11,0,0,5.21,4.5,0,9.61,10.57,1.94,35.84,5.49,69.82,62.2,37.8,15.22,2.47,10.15,8.66,126477,53325700,139962,381,381,1,0,0,1.3,100,0
5.3033E+11,0.73,1101,53.13,48.1,16.35,1.18,25.43,36.78,17.35,3.91,64.76,3.54,0,23.71,0,0,4.09,31.62,0,71.92,4.36,67.56,61.11,38.89,27.56,2.41,8.88,4.22,183250,84734100,188298,462,450,0.974025974,0,0,0.8,100,0
5.3033E+11,0.434,1390,51.94,41,14.96,10.94,26.62,26.76,16.26,6.04,62.95,0.72,1.94,15.11,0,7.12,6.12,35.99,2.48,55.89,4.17,54.32,47.41,52.59,23.86,2.17,12.43,4.55,74864,73564200,115485,637,637,1,15,0.023547881,0.2,100,0
5.3033E+11,0.297,2510,52.83,36.7,24.14,2.63,35.66,27.41,3.51,12.27,55.86,0.64,0,25.66,0,0,5.58,49.3,8.74,56.31,8.44,82.91,75.75,24.25,56.78,3.14,30.61,0,135569,136494600,171476,820,796,0.970731707,0,0,1.1,100,0
5.3033E+11,0.579,2153,55.46,35.6,7.29,8.73,44.68,21.74,12.03,15.98,69.95,0.84,0,8.82,1.39,0,3.02,22.42,7.7,48.13,5.9,60.78,48.48,51.52,25.21,2.59,23.05,0,130030,121738200,148280,841,821,0.976218787,0,0,0.4,100,0
5.3033E+11,0.549,1576,39.72,67.9,7.11,2.41,17.26,19.04,54.06,11.17,78.49,0,0,5.96,0,0,4.38,16.39,4.92,46.7,3.03,43.08,34.76,65.24,13.16,1.68,10.18,0,70299,69297300,77950,934,889,0.951820128,13,0.01391863,3.5,100,0
5.3033E+11,0.6,1681,54.02,46.5,18.14,2.02,24.21,34.56,16.89,1.37,71.56,0,0.65,13.8,0,0,12.61,22.97,2.44,85.46,0,87.78,87.78,12.22,31.59,2.67,12.48,1.11,206456,128950600,204683,643,630,0.979782271,0,0,0.5,100,0
5.3033E+11,0.221,1177,45.71,46.8,11.13,6.63,23.45,39.93,15.38,7.22,65,0.42,1.53,18.69,0,1.02,6.12,30.46,3.24,50.81,2.8,68.68,55.26,44.74,24.38,2.59,14.33,1.57,129926,57320800,128234,447,447,1,0,0,1.2,100,0
5.3033E+11,0.246,1302,62.06,33.1,21.51,3.76,49,15.13,6.14,17.9,63.52,4.45,0,3.84,0,0,10.29,39.15,10.6,50.82,2.53,62.34,51.08,48.92,34.85,2.82,17.71,0,111019,55853800,120896,582,462,0.793814433,0,0,0.5,100,0
5.3033E+11,0.205,1369,44.19,34.5,17.53,10.88,39.81,20.6,8.11,8.69,61.58,1.31,0,15.7,0,0,12.71,19.89,4.05,65.67,8.47,66.6,51.8,48.2,30.2,2.54,14.41,0,120278,59942400,119885,528,500,0.946969697,8,0.015151515,0.2,100,0
5.3033E+11,0.198,1578,61.03,32.8,15.34,5.32,39.99,23.45,11.47,12.55,70.22,3.49,0,5.39,0,0,8.37,27.12,0.59,65.31,3.49,81.89,71.06,28.94,41.73,3.11,19.71,0,134500,77608900,152773,538,508,0.944237918,0,0,0.4,100,0
5.3033E+11,0.214,1928,51.4,35.9,15.15,6.22,33.04,19.14,19.55,18.41,66.49,0.05,0.73,12.45,0,0,1.87,35.99,4.7,51.19,4.93,67.09,48.01,51.99,32.19,2.74,18.9,3.7,132000,101388200,144428,798,702,0.879699248,0,0,0.6,100,0
5.3033E+11,0.41,1157,54.71,37.1,11.15,7,40.8,16.77,13.66,3.11,50.56,1.73,0,36.56,0,6.83,1.21,36.17,2.43,57.16,24.46,75.69,63.75,36.25,40.3,2.47,40.28,6.4,61939,59892800,127703,522,469,0.898467433,0,0,0.2,100,0
5.3033E+11,0.151,1055,45.4,30.8,6.07,7.77,54.69,11.18,10.05,4.83,40,1.52,0,46.45,0,0,7.2,50.37,0,51.69,25.59,41.57,33.52,66.48,19.16,2.02,35.94,5.75,67298,37882300,72571,601,522,0.868552413,0,0,0.5,100,0
5.3033E+11,0.16,702,53.42,44.1,16.95,7.41,27.64,30.63,15.24,2.99,68.8,0,4.56,15.53,0,0,8.12,26.78,0,49.61,12.68,36.72,27.97,72.03,23.73,1.98,6.15,0,95000,51515400,145524,354,354,1,0,0,0.2,100,0
5.3033E+11,0.301,1204,48.5,47.9,15.37,3.82,25,28.74,24.34,3.99,90.03,0,0.08,4.4,0,0.66,0.83,10.25,0,55.21,11.97,52.1,30.16,69.84,26.14,2.18,11.23,2.19,83359,66155900,120943,607,547,0.901153213,0,0,0.8,100,0
5.3033E+11,0.169,1847,57.39,31.7,9.42,6.82,55.17,14.67,5.63,7.96,69.95,0,0,17.98,0,0,4.11,26.74,2.94,72.45,0.7,56.78,56.19,43.81,29.35,2.72,29.35,0,178269,126683500,186849,719,678,0.942976356,0,0,0.7,100,0
5.3033E+11,0.074,1181,48.6,39.2,3.98,5.84,50.97,17.78,19.22,2.12,67.32,1.27,0,25.32,0,0,3.98,34.55,6.64,59.77,3.57,43.37,36.73,63.27,7.93,1.72,10.82,0.65,106786,76162900,123241,628,618,0.984076433,0,0,0.9,100,0
5.3033E+11,0.323,1597,47.71,33.5,13.4,6.01,38.13,22.48,11.52,6.01,76.52,2.38,0,11.15,0,0,3.94,18.06,0,66.75,1.38,69.8,61.06,38.94,30.86,2.63,24.82,0,210909,124442900,205351,606,606,1,0,0,0.7,100,0
5.3033E+11,0.396,956,50,59.2,11.92,3.14,13.28,29.39,37.55,0.84,89.44,0,0,9.73,0,0,0,10.1,0,65.71,5.61,67.14,63.62,36.38,21.36,2.24,12.94,0,125455,71078700,166851,426,426,1,0,0,0,100,0
5.3033E+11,0.253,1326,52.34,37.7,27.38,5.05,30.32,24.21,9.73,5.28,73.08,0.15,0,12.59,0,0,8.9,20.9,0.82,61.27,0.84,79.58,74.25,25.75,46.64,3.01,20.41,2.55,171458,81777700,189739,443,431,0.972911964,9,0.020316027,0,100,0
5.3033E+11,0.415,1252,46.25,50.2,10.78,6.71,21.65,34.74,20.61,9.74,70.05,6.31,0,5.67,0,0,8.23,22.49,17.43,44.19,11.56,67.43,52,48,28.38,2.35,17.23,12.57,95694,69588400,132549,525,525,1,0,0,0.4,100,0
5.3033E+11,0.421,1670,48.62,37.9,21.38,4.43,27.31,31.08,5.21,24.85,44.01,2.22,0,25.33,0,0,3.59,41.73,10.17,56.59,4.07,67.98,61.61,38.39,55.24,3.12,45.73,0,171250,83419500,156216,534,534,1,0,0,0.3,100,0
